,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
CMCC-SPSv3.5,lead2,0.3961804509913035,0.40308639301111754,-0.009274668999848074,0.10668788974624802,0.46242984436805773,0.46557367754721035,0.4201538502307955,0.3802327623932606,0.21271091643540785,0.24193063551574742,0.594814801680998,0.19780945533481975
CMCC-SPSv3.5,lead1,0.31753475500154205,0.44107165115396424,-0.04977532469167353,0.24585960253203726,0.2980873766028257,0.3404425362373938,0.4070027424849613,0.334061788808494,0.517463952236396,0.44501374097519053,0.4010883340389325,0.2182037240710168
NCEP-CFSv2,lead3,0.21687617474966728,0.27533867108834725,-0.17695717369639427,0.15841829717581485,0.1954126524868639,0.47140878500681466,0.12609594686072556,0.21872825767978535,0.2548826863329158,0.43824300907307173,0.451251651864759,0.34001971409083187
NCEP-CFSv2,lead2,0.34415669304095386,0.263886806949167,0.016328109071515492,-0.012877165215976554,0.09203892194673338,0.24257892124210545,0.1605460509131033,0.3348428224139318,0.4316075751039314,0.30385990067122765,0.5418833342317969,0.16009980363705748
NCEP-CFSv2,lead1,0.3662676513634668,0.36746560952676643,0.19788211235313283,-0.15141897889351602,0.31363668935573047,0.40543509192281574,0.2780010113600249,0.17540837847882643,0.28778535405774,0.21032775972249942,0.5039010341076017,0.2912523900465889
JMA-CPS3,lead3,0.3739387104758643,0.5751365693725345,0.08655072509567319,0.06782170429009296,0.1149486825922775,0.4044712657226139,0.1948275519370369,0.3398179185644439,0.21641102716845897,0.0959679921258368,0.14339970189607007,0.3390382900337732
JMA-CPS3,lead2,0.12447999119749667,0.08590767242787943,-0.016268953860373272,0.1519992245148323,0.18788882093043627,0.32824177231335366,0.32710113925317974,-0.12738588746365348,0.14955156338287337,0.16268496765856671,0.634151214412206,0.2926188860404852
JMA-CPS3,lead1,0.48699841593635473,-0.06527760665231132,0.06140115394761739,-0.0732997071922698,0.3343199034486284,0.017834201369008533,0.23356578665823427,0.3294245325424861,0.3823821841101528,0.09322562067519559,0.19933017423893717,0.12071777492791322
ECCC-GEM5-NEMO,lead3,0.06863932287684951,0.39121141423879274,-0.09537070691921046,-0.004550026609082133,0.35176133986954966,0.27836672861402273,-0.021473065695930004,0.12853957685117995,0.35533195015845787,0.05341309844557653,0.41807314578877447,0.3064506447587183
ECCC-GEM5-NEMO,lead2,0.3309101366750889,0.3675878304244466,0.0871768921779007,0.002890161950778968,0.31445300455346326,0.1453843403229743,0.14386201039822394,0.13916541017950634,0.3308112564924389,0.08512818280876149,0.539415212068786,0.23687258183178947
ECCC-GEM5-NEMO,lead1,0.5163924803408971,-0.02378286475333025,0.009415210281206367,0.1874314707013831,0.4550468881181953,0.3415167551470291,0.31742424520259405,0.31339939055391874,0.25492327375694906,0.2841686982175006,0.5101608738530566,0.37790179320611145
